PLR_ID,PLR_NAME,electricity_mwh_2022,electricity_mwh_2021,electricity_mwh_2020,district_heating_mwh_2022,district_heating_mwh_2021,district_heating_mwh_2020,gas_mwh_2022,gas_mwh_2021,gas_mwh_2020
04400725,Güterbahnhof Grunewald,276.935,97.301,95.089,0.0,0.0,0.0,1613.639,2621.1499999999996,1467.3629999999998
04400726,Bismarckallee,13310.107,13285.809,13877.915,0.0,0.0,0.0,45216.028,50485.894,44338.856
04400727,Flinsberger Platz,15941.003999999999,16053.33,16159.97,12643.707,14200.926,12559.684,25947.563,29376.381,26729.897
04400728,Hagenplatz,9849.753,10022.127,10099.536,0.0,0.0,0.0,31859.208,35819.268000000004,30791.684
04400729,Hundekehle,10121.394,10266.711,10044.021,0.0,0.0,0.0,26269.89,33425.484,29395.556
04400830,Forckenbeckstraße,28193.079999999998,27153.442,28032.260000000002,28423.463,33046.641,29898.263,20745.397,33214.45,28462.662
04400831,Messelpark,5326.019,5335.83,4830.937,0.0,0.0,0.0,11297.689,14150.328,12936.437
04400832,Breite Straße,12916.917,13504.475,13609.761999999999,17430.769,20660.051,18744.255,20312.614999999998,24291.124,21334.792
04400833,Schlangenbader Straße,9241.509,7965.610000000001,7883.9529999999995,23039.695,26717.068750000002,22439.17,2718.271,2913.352,1277.022
04400834,Binger Straße,8090.339,7929.653,7735.650000000001,13580.588,15592.165,14096.511,7038.9710000000005,7746.153,6512.121
04400835,Rüdesheimer Platz,12450.074,12958.255000000001,12727.067,25225.500999999997,29976.084,27455.106,10245.437,11358.935,10549.551
04500936,Droysenstraße,9670.651,9990.858,9939.659,21518.106,23918.560999999998,18176.383,13985.32,16073.585,13588.272
04500937,Halensee,22646.128,21730.989,22053.176,34197.582,35901.458,29964.213,16575.461,19556.521,17315.534
04500938,Hochmeisterplatz,21078.171,20055.706,20253.016,45147.16,49752.345,40099.595,11344.332999999999,13609.134,12017.498
04500939,Eisenzahnstraße,18570.035,20645.523,22317.142,35393.589,40563.729,36509.457,6367.851000000001,6982.502,6128.033
04501040,Hindemithplatz,14952.91,14777.74,15835.145,39513.453,45234.975,40087.151,9379.483,9906.865,8480.975
04501041,George-Grosz-Platz,39677.679000000004,38613.105,42345.708,73649.175,83606.496,73489.806,4693.0,4356.137000000001,4996.889
04501042,Breitscheidplatz,77746.605,72364.668,77129.363,98031.702,106257.181,94269.001,4620.064,4630.014,6186.071
04501043,Preußenpark,22554.202,21107.005,21692.875,69330.291,78202.532,70749.575,7163.595,8170.061,7811.017
04501044,Ludwigkirchplatz,15607.655999999999,15583.13,15924.698,31127.416,36500.24,33192.547,5413.143,6572.339,6133.214
04501045,Schaperstraße,27473.64,26480.246,27515.014,54969.085,62033.258,58292.984,15995.913,17948.202,15981.887
04501146,Barstraße,9668.096,9669.599,9503.57,15728.478000000001,18295.907,16704.535,11066.833999999999,13021.374,11655.876
04501147,Leon-Jessel-Platz,11965.29,12085.496,12526.082999999999,23559.861,27432.801,21503.405,10008.214,12104.926,10486.143
04501148,Brabanter Platz,12006.363,12162.041,12318.92,16402.534,18841.264,17529.961,8594.885,10220.279,9059.193
04501149,Nikolsburger Platz,21999.79,22457.26,23285.882,25874.206,29318.532,26609.5,29663.325,34669.373999999996,30786.252
04501150,Wilhelmsaue,8205.195,8447.597,8760.923,13087.56,15669.227,14025.065999999999,4908.407,5896.317,5222.32
04501151,Hildegardstraße,11414.681,11560.758,11684.67,14251.731,16208.219000000001,15361.373,25208.083,29752.977,24514.56
04501152,Prager Platz,15423.077,14537.112,14925.351,21825.031,24811.111,19908.524,14331.566,16501.731,14563.253
04501153,Babelsberger Straße,11846.645,12053.377,12403.734,16527.762,19338.846999999998,17295.841,19002.972999999998,22482.952,20376.299
05100101,Hakenfelde Nord,10688.119999999999,9321.599,9747.318,0.0,0.0,0.0,41171.023,45687.117,42142.348
05100102,Am Forstacker,6307.612,6424.468,6117.6630000000005,0.0,0.0,0.0,18649.204,21206.297,18296.904000000002
05100103,Mertensstraße,17040.479,17775.952,16470.017,0.0,0.0,0.0,11399.695,14365.82,12255.703
05100104,Maselake,11481.635,8321.911,9658.799,0.0,0.0,0.0,4436.566,6487.497,5850.213
05100105,Amorbacher Weg,12122.281,12121.292,11471.15,0.0,0.0,0.0,43703.966,53564.229999999996,46385.886
05100206,Griesingerstraße,22187.627,22241.201,27900.518,0.0,0.0,0.0,13525.787,18930.703,16692.529000000002
05100207,An der Tränke,3593.087,3641.234,3521.191,0.0,0.0,0.0,8683.422,10483.557,9334.484
05100208,Im Spektefeld,16988.48,17063.768,16989.278,0.0,0.0,0.0,38436.964,41155.534,35820.76
05100209,Westerwaldstraße,15131.038999999999,15212.458,15142.904999999999,0.0,0.0,0.0,50404.689,60752.559,52427.469
05100210,Germersheimer Platz,9649.858,9858.022,10106.074,3476.918,4145.363,3552.196,28494.099,34556.949,31682.122
05100211,An der Kappe,10074.538999999999,9701.437,9471.501,0.0,0.0,0.0,16554.761,21277.145,16331.822
05100312,Eckschanze,5782.001,5422.733,5408.499,0.0,0.0,0.0,14619.945,16687.811,14720.572
05100313,Eiswerder,12713.986,12677.128,12695.122,6591.221,4311.26,2752.585,17119.769,35134.771,30583.459
05100314,Kurstraße,13251.317,12951.391,12708.419,0.0,0.0,0.0,42681.998,47126.678,47389.782
05100315,Ackerstraße,11457.808,11855.335000000001,11751.288,1797.206,1729.732,1295.0,25431.384000000002,28267.656,24745.394
05100316,Carl-Schurz-Straße,25147.693,25491.312,26407.786,22434.178,25444.976,22072.85,37949.648,43920.121,40336.393
05100317,Freiheit,59788.814,61942.686,60341.532,1675.959,1937.591,1389.514,51638.132,53929.626,50006.418999999994
05200418,Isenburger Weg,5453.3240000000005,5801.47,5685.509,0.0,0.0,0.0,19244.529,23050.75,20274.954999999998
05200419,Am Heideberg,2565.256,2833.526,2734.097,0.0,0.0,0.0,10479.086,12279.778,10701.545
05200420,Staakener Straße,42763.239,49594.539,51198.104,0.0,0.0,0.0,51490.688,61048.946,51157.04
05200421,Spandauer Straße,5879.598,6044.737,6035.258,0.0,0.0,0.0,7182.843000000001,7723.027,5642.178
05200422,Werkstraße,7389.1539999999995,7702.099,7912.147999999999,0.0,0.0,0.0,8505.243,10052.197,8677.071
05200423,Magistratsweg,10759.408,11165.609,11345.374,0.0,0.0,0.0,6888.073,21328.786,18838.829
05200524,Döberitzer Weg,5578.3550000000005,5889.7390000000005,5722.624,0.0,0.0,0.0,14943.077,17494.965,14075.271
05200525,Pillnitzer Weg,2974.952,3538.227,3323.3599999999997,0.0,0.0,0.0,9950.613000000001,11229.78,11489.409
05200526,Rudolf-Wissell-Großsiedlung,21568.667999999998,23314.68,22893.001,0.0,0.0,0.0,312.121,496.845,416.291
05200527,Maulbeerallee,38070.622,41360.631,39617.655,5928.66,6704.885,6034.139,32284.238,31151.239999999998,32051.179
05200528,Weinmeisterhornweg,11871.903,12330.753,12185.186,0.0,0.0,0.0,27801.871,32024.151,28375.867
05200629,Borkumer Straße,34447.744,31213.102,32249.203,6745.606,7836.267,5096.868,31296.71,40074.003,32404.927
05200630,Wilhelmstadt West,16625.851,17502.565,17386.678,9353.382,10093.657,8455.266,33535.078,42004.526,36486.587
05200631,Wilhelmstadt Ost,10243.154,10638.953,10732.989,4289.996999999999,4459.541,4217.287,24660.293999999998,29505.995,26757.552
05200632,Tiefwerder,12824.353000000001,12367.028,13108.397,2324.136,2615.907,2443.529,7805.093,9478.014,7878.572
05200633,Graetschelsteig,4368.39,3720.06,3880.2419999999997,8226.552,7878.092,7036.343999999999,1145.574,1491.3799999999999,1432.0480000000002
05200634,Börnicker Straße,10679.056,11047.393,10701.749,0.0,0.0,0.0,24391.062,29276.335,24435.358
05300735,Haveleck,3252.737,1662.339,1412.1390000000001,0.0,0.0,0.0,1869.942,2242.931,1940.186
05300736,Zitadellenweg,159409.263,145226.613,134199.462,0.0,0.0,0.0,94721.527,109893.01199999999,46106.134
05300737,Gartenfelder Straße,16531.613,16142.164,16729.693,36494.928,42076.767,37077.493,6532.832,7003.085,6016.45
05300838,Gartenfeld,2521.787,1204.734,1114.853,0.0,0.0,0.0,0.0,753.524,0.0
05300839,Rohrdamm,9159.722,9922.329,9764.543,27064.797,30159.254,25813.536,6371.505999999999,8245.682,7439.0019999999995
05300840,Nonnendammallee,97251.008,69322.701,74843.515,33749.179000000004,43135.179,53882.146,7648.601000000001,9694.369999999999,45357.488
05300841,Siemensdamm,8994.758,8781.16,9191.763,9171.164999999999,10835.741,9831.447,10386.097,11899.233,10629.735
05400942,Alt-Gatow,11629.318,12251.407,11859.927,0.0,0.0,0.0,28822.892,32816.614,29825.144
05400943,Jägerallee,20896.373,21280.527,20600.014,0.0,0.0,0.0,63015.813,71510.958,61242.651
05400944,Kladower Damm,6407.079,6764.233,6681.835,0.0,0.0,0.0,12010.567,13888.707999999999,12549.971
05400945,Kafkastraße,9116.221,9612.988000000001,9041.647,0.0,0.0,0.0,25888.302,29013.091,24722.671
06100101,Fichtenberg,12568.74,13141.833,14325.732,23256.203,27000.564,24291.092,23273.468,27721.21,23822.746
06100102,Schloßstraße,32505.791,31884.380999999998,33795.477,16108.447,18773.673,17670.855,34881.533,41005.334,35719.623
06100103,Markelstraße,27404.332,25152.798,27151.42,15201.407,17343.199,15862.103,19609.208,22561.688,19323.315
06100204,Munsterdamm,10607.302,10877.935,10896.645,21653.488,25396.661,23336.483,14192.483,19645.226,17586.443
06100205,Südende,14504.773000000001,15159.798999999999,15498.106,21179.862,23644.427,21850.661,20501.306,25900.806,22001.594
06100206,Stadtpark,10013.818,10136.043,10108.598,32043.693,36749.628000000004,34357.995,3831.26,5837.134,5269.4529999999995
06100207,Mittelstraße,12406.427,12755.921,12475.592,15508.829,17505.795,17078.082000000002,17930.039,21086.051,18647.797
06100208,Bergstraße,11798.892,12459.663,12651.117,5417.174,6179.094,5438.441,27110.336,34140.898,28757.694
06100209,Feuerbachstraße,12477.636,13254.069,12993.47,5652.261,6633.659,5722.902,29726.811999999998,36483.584,32075.813
06100210,Bismarckstraße,5701.336,5974.802,5937.041,10905.787,12212.857,11626.131,10709.569,12804.681,10806.224
06200311,Alt-Lankwitz,8633.872,9939.748,9691.363000000001,0.0,0.0,0.0,19766.667999999998,24367.705,20313.258
06200312,Komponistenviertel Lankwitz,16729.891,16281.362000000001,16503.47,11115.275,11518.693,11054.052,21128.943,24260.115999999998,20744.492000000002
06200313,Lankwitz Kirche,11399.976,11409.649,11857.173999999999,0.0,0.0,0.0,23522.727,27335.578999999998,23337.345
06200314,Kaiser-Wilhelm-Straße,11742.6,11709.121,11715.615,0.0,0.0,0.0,34574.287,41125.692,36103.704
06200315,Gallwitzallee,11649.602,11979.806,11588.453,0.0,0.0,0.0,41472.259,56496.846,50918.646
06200316,Belßstraße,10027.183,10285.126,9600.589,0.0,0.0,0.0,21967.742,26569.589,24191.386
06200317,Lankwitz Süd,11494.707,12220.433,11946.016,0.0,0.0,0.0,32359.472999999998,40244.182,33632.015
06200418,Landweg,11.469,16.79,16.865,0.0,0.0,0.0,0.0,0.0,0.0
06200419,Thermometersiedlung,6250.847,7199.877,7338.630999999999,8191.457,9824.171999999999,8561.600999999999,2912.154,2812.692,3161.877
06200420,Lichterfelde Süd,12958.462,13649.193,13901.26,3662.8909999999996,4107.193,3762.299,25594.32,29538.243000000002,25679.233
06200421,Königsberger Straße,29660.765,30796.251,35973.511,2179.067,2321.751,2185.346,49066.198,55327.637,46898.607
06200422,Oberhofer Platz,16982.219,16972.905,16781.673,0.0,0.0,0.0,34665.97,43127.770000000004,38294.947
06200423,Schütte-Lanz-Straße,12633.648,13342.041000000001,13035.547999999999,8989.26,10305.176,9071.477,25559.194,30280.624,26774.962
06300524,Berlepschstraße,16354.363,11905.391,11918.006,0.0,0.0,0.0,37335.746,43452.462999999996,37984.373
06300525,Zehlendorf Süd,8804.064,9707.227,9420.555,0.0,0.0,0.0,6447.736,7717.906000000001,6619.871
06300526,Zehlendorf Mitte,14561.409,14435.914,14841.852,0.0,0.0,0.0,30754.376,35150.02,29501.222
06300527,Sundgauer Straße,11408.085,11733.224,11546.173,20959.384000000002,23567.494000000002,28325.532,10174.896,12141.597,10541.322
06300528,Teltower Damm,20844.548,21681.204,21176.65,0.0,0.0,0.0,71568.18,84535.673,74124.329
06300629,Botanischer Garten,24248.057,25508.348,24995.561999999998,44300.937,50847.241,44857.306,24410.489,29107.295,25744.695
06300630,Hindenburgdamm,30657.889,33199.205,38314.922999999995,40146.729,43473.893000000004,44105.897000000004,27043.329999999998,29845.249,27591.176
06300631,Goerzwerke,70490.214,81057.179,80191.28199999999,8527.994,9418.44,8987.565999999999,35402.718,38303.387,34006.651
06300632,Schweizer Viertel,27001.647,27421.071,27060.547,21955.927,24915.403,22012.758,33618.768,44816.455,37920.451
06300633,Augustaplatz,23867.868000000002,25708.727,25399.139,9822.444,10263.431,7465.016,58770.159,70131.099,61082.64
06300634,Lichterfelde West,15065.16,16131.056,16005.354,13248.56,15112.483,13695.104000000001,37518.845,46584.04,40044.702
06400735,Wannsee,41834.567,43403.436,43990.748999999996,0.0,0.0,0.0,76373.197,91564.15699999999,81559.012
06400736,Düppel,11161.222,11826.653,12109.938,0.0,0.0,0.0,15076.936,18523.287,15782.376
06400737,Nikolassee,37705.642,37788.088,37835.407,0.0,0.0,0.0,87504.739,102934.71800000001,90028.185
06400838,Krumme Lanke,16006.098,16114.652,16875.559,0.0,0.0,0.0,58181.907,68216.439,60719.616
06400839,Fischerhüttenstraße,11377.995,12071.01,12162.717,0.0,0.0,0.0,43003.339,51668.016,46121.305
06400840,Fischtal,9343.377,10056.528,9973.872,14811.777,16915.712,15194.672999999999,28763.231,34252.891,29689.91
06400841,Zehlendorf Eiche,17449.457000000002,17760.568,16438.335,9435.030999999999,11911.14,12673.348,35409.178,35915.75,29982.178
06400842,Hüttenweg,12665.857,12511.098,12468.616,20888.481,24098.714,20873.97,2301.492,2621.81,1862.113
06400843,Thielallee,31712.611,29195.158,29241.385000000002,49004.782,56032.3005,51473.09075,29390.349000000002,35419.411,30849.927
06400844,Dahlem,24144.308,24837.864,24824.533,11986.211,13086.093,8914.593,64144.82,75468.314,64126.301
07100101,Wittenbergplatz,57808.683000000005,54376.214,56364.975,67271.496,74251.711,73805.219,20404.503,25100.498,22275.938
07100102,Kalckreuthstraße,22819.569,23248.317,24264.612,2707.381,3249.139,3190.846,42080.261,50359.735,44936.578
07100103,Frobenstraße,22903.398,24244.547,25035.928,0.0,0.0,0.0,55825.31,62852.462,56774.7
07100204,Barbarossaplatz,19564.331,20062.661,20349.36,0.0,0.0,0.0,56693.869,63536.709,55966.735
07100205,Alvenslebenstraße,9509.503,8869.544,9409.582,1053.019,1161.127,0.0,29962.794,37660.949,34660.049
07100206,Großgörschenstraße,13037.07,12641.053,13165.154,0.0,0.0,0.0,42653.174,50066.562,43433.182
07200307,Bayerischer Platz,16314.407,17398.188000000002,17449.051,11296.471,13003.955,11404.916000000001,32539.733,39857.833,34198.808
07200308,Volkspark (Rudolph-Wilde-Park),15428.931,16221.772,16115.813,9665.712,10170.994999999999,8976.825,35279.984,46296.776,39834.878000000004
07200409,Belziger Straße,20542.932,20565.491,21141.631,10709.321,10748.679,10304.473,49508.126000000004,61181.898,51765.983
07200410,Feurigstraße,13563.992,12714.697,14067.555,0.0,0.0,0.0,31742.487,34938.562,31292.574999999997
07200411,Julius-Leber-Brücke,4661.885,4660.424,4832.673,0.0,0.0,0.0,18107.798000000003,21352.98,18761.226000000002
07200412,Schöneberger Linse,6357.454,1342.659,3115.168,0.0,0.0,0.0,4930.678,3085.035,4038.728
07200413,Cheruskerstraße,16382.026,16114.419,16217.587,0.0,0.0,0.0,52646.481,61724.118,54916.886
07200414,Hohenfriedbergstraße,5657.741,5821.294,5626.512000000001,0.0,0.0,0.0,18826.032,21774.849000000002,19970.477
07300515,Taunusstraße,10692.204,10719.666,10825.325,8150.77,8769.845000000001,8456.392,28583.751,34030.99,29476.551
07300516,Odenwaldstraße,15305.472,16441.983,16769.486,25829.494,29342.933,27463.211,26012.466,30255.683,27029.899
07300517,Perelsplatz,16510.551,17064.171,17113.556,8407.036,9651.045,8658.849,41643.157,49322.637,44541.832
07300618,Ceciliengärten,14229.791000000001,14694.229,15033.571,16857.934,19871.106,17739.475,36215.264,42670.917,36975.453
07300619,Grazer Platz,20622.346,20903.76,20063.5,42012.512,47410.059,43081.399,30207.414,36403.614,29409.186
07400720,Gontermannstraße,21234.825,21360.632999999998,21713.104,0.0,0.0,0.0,46280.283,71400.424,57757.493
07400721,Paradestraße,7466.23,7518.973,7089.729,0.0,0.0,0.0,36760.902,78643.871,70235.389
07400822,Lindenhofsiedlung,23444.648,23877.624,24291.587,0.0,0.0,0.0,25612.131,36235.494,28096.325
07400823,Wittekindstraße,14241.975,14333.323,13733.839,0.0,0.0,0.0,26459.622,40411.812,34559.206
07400824,Bosepark,15879.456,15671.707999999999,15998.413,0.0,0.0,0.0,36826.356,43540.085,38181.075
07400825,Friedrich-Karl-Straße,14993.325,15478.52,15649.502,0.0,0.0,0.0,41068.422,46691.739,40636.734
07400826,Marienhöhe,14683.011999999999,14460.811,13922.822,0.0,0.0,0.0,33085.703,39121.093,34487.678
07400927,Rathaus Tempelhof,81370.689,81836.446,81935.501,0.0,0.0,0.0,146310.182,189821.544,158656.05
07400928,Germaniagarten,8695.4,8784.653,8784.666,0.0,0.0,0.0,28345.535,32323.053,30884.744000000002
07501029,Ringstraße,28128.329999999998,21361.733,20983.650999999998,0.0,0.0,0.0,56429.26,61076.55,45509.289
07501030,Machonstraße,14039.23,14705.347,15001.772,0.0,0.0,0.0,36460.288,42578.847,35894.155
07501031,Eisenacher Straße,16916.928,16984.184,17147.853,0.0,0.0,0.0,33495.451,37846.762,33978.762
07501032,Imbrosweg,9192.255000000001,9304.081,9343.298,0.0,0.0,0.0,29339.356,33587.608,29461.368000000002
07501133,Fritz-Werner-Straße,39962.590000000004,40745.032999999996,42343.582,0.0,0.0,0.0,55864.965,73923.412,69288.93400000001
07501134,Hundsteinweg,18999.393,18535.792,18491.639,0.0,0.0,0.0,36658.376,44315.883,36420.485
07501135,Birnhornweg,4888.093,4875.261,4818.8369999999995,0.0,0.0,0.0,9922.84,11479.519,10036.37
07601236,Marienfelder Allee Nordwest,27744.152000000002,29144.583000000002,28801.590000000004,0.0,0.0,0.0,43346.842000000004,56074.432,50762.076
07601237,Kirchstraße,14011.76,14185.214,14141.357,0.0,0.0,0.0,26314.718,30881.792,26330.861
07601238,Marienfelde Nordost,21520.334,18334.064,18477.872,0.0,0.0,0.0,51462.530000000006,69773.225,61715.672
07601339,Tirschenreuther Ring West,7482.678,7468.4,7452.789000000001,0.0,0.0,0.0,4492.6359999999995,42518.198000000004,40741.6
07601340,Tirschenreuther Ring Ost,10542.824,10193.535,9807.193,0.0,0.0,0.0,23228.673,27150.073,25523.687
07601341,Diedersdorfer Weg,137353.174,152240.103,160552.823,0.0,0.0,0.0,101253.376,116851.73400000001,122872.48999999999
07601442,Kettinger Straße,18296.931,18348.38,18317.905,0.0,0.0,0.0,47164.613,52800.202,46836.058
07601443,Töpchiner Weg,18165.309,23903.613,23784.05,0.0,0.0,0.0,44611.11,51973.208,45244.218
07601544,John-Locke-Straße,17826.66,17886.08,18072.911,0.0,0.0,0.0,30943.52,35517.434,29822.760000000002
07601545,Nahariyastraße,11775.434000000001,12208.467,12828.863,0.0,0.0,0.0,35067.322,42114.973,37671.78
07601546,Franziusweg,11244.512,11431.462,11130.931,0.0,0.0,0.0,31424.45,37038.379,32840.923
07601547,Horstwalder Straße,5735.934,5858.459,5782.1849999999995,0.0,0.0,0.0,19624.662,23008.62,19681.514
07601548,Wittelsbacherstraße,4803.218,4904.604,4899.646,0.0,0.0,0.0,12977.596,15167.353000000001,13428.002
08100101,Hasenheide,12295.634,9502.227,9983.939,0.0,0.0,0.0,17840.534,16231.701000000001,16696.551
08100102,Schillerpromenade Nord,13062.838,12681.538,12717.678,0.0,0.0,0.0,29034.768,34067.123,29522.527000000002
08100103,Schillerpromenade Süd,8909.0,9325.686,9206.196,0.0,0.0,0.0,20995.121,23948.397,21775.517
08100104,Wartheplatz,9390.207,9701.402,9264.204,0.0,0.0,0.0,15250.546,18187.167999999998,17494.25
08100105,Silbersteinstraße,8011.673,8039.945,7739.543,0.0,0.0,0.0,24915.261,26522.991,23596.86
08100206,Flughafenstraße,28163.062,26193.28,27277.389,0.0,0.0,0.0,22065.021999999997,26141.978,23651.639
08100207,Rollberg,11083.84,10847.396,11090.245,0.0,0.0,0.0,8016.669,9324.906,8659.351999999999
08100208,Körnerpark,16721.161,17049.98,17350.961,0.0,0.0,0.0,38033.83,43675.458,38790.66
08100209,Glasower Straße,22825.374,23820.446,24629.732,0.0,0.0,0.0,42999.767,49862.969,47166.771
08100310,Maybachufer,13978.156,13963.196,14381.203,0.0,0.0,0.0,26420.607,30762.871,26631.663
08100311,Reuterplatz,12771.045,12738.313,13055.301,0.0,0.0,0.0,25657.248,29189.434,26994.397
08100312,Weichselplatz,19024.146,19276.568,19751.248,0.0,0.0,0.0,23816.886000000002,27608.811,24513.129
08100313,Bouchéstraße,4240.589,4439.403,4442.456,26645.21925,23297.193,40081.108250000005,3114.8999999999996,3511.2439999999997,3305.762
08100314,Donaustraße,21446.36,21447.198,22524.113999999998,0.0,0.0,0.0,19112.088,21668.049,19079.76
08100415,Ganghoferstraße,10758.441,11390.582,11914.915,0.0,0.0,0.0,10381.521,11703.546,10515.002
08100416,Alt-Rixdorf,11891.569,11609.208999999999,11725.779,0.0,0.0,0.0,17830.706,19962.699,17740.39
08100417,Braunschweiger Straße,14527.432999999999,13613.292,13785.199,0.0,0.0,0.0,21281.84,24371.417,21879.562
08100418,Hertzbergplatz,17335.257,16936.598,17779.02,0.0,0.0,0.0,10622.384,15253.259,13922.95
08100419,Treptower Straße Nord,9808.521999999999,10038.932,10230.737000000001,0.0,0.0,0.0,9849.456,13216.616,11217.33
08100520,Weiße Siedlung,28441.001,26114.475000000002,26350.183,0.0,0.0,0.0,12659.092,14375.289999999999,13189.734999999999
08100521,Schulenburgpark,75979.769,77732.325,80128.848,0.0,0.0,0.0,102292.094,118196.46,112959.255
08200622,Jahnstraße,31588.773,32644.662,32421.889,0.0,0.0,0.0,30305.686999999998,94752.229,146315.57
08200623,Park am Buschkrug,13526.796,14448.943000000001,14679.489000000001,0.0,0.0,0.0,43392.816000000006,53207.543000000005,45634.636
08200624,Tempelhofer Weg,37630.21,40935.618,44816.904,0.0,0.0,0.0,174380.679,187801.84,180357.449
08200725,Mohriner Allee Nord,35897.031,36961.421,34550.135,0.0,0.0,0.0,21153.034,23225.423000000003,19583.618000000002
08200726,Hufeisensiedlung,8710.209,8858.501,8574.831,0.0,0.0,0.0,32195.233,36622.638,33289.479
08200727,Parchimer Allee Süd,11805.921,12142.89,13021.697,0.0,0.0,0.0,33939.974,40377.062000000005,37212.781
08200728,Ortolanweg,8563.405,9119.455,8518.5,0.0,0.0,0.0,13367.133000000002,15229.853,13378.598
08200729,Britzer Garten,9537.539,10282.789,10546.5,0.0,0.0,0.0,13151.033,14258.118,14223.207999999999
08200730,Handwerker-Siedlung,8693.315999999999,8729.777,8467.467999999999,0.0,0.0,0.0,16298.382999999998,19656.386000000002,16813.482
08200831,Buckow West,13351.710000000001,13759.443,13768.813,0.0,0.0,0.0,29322.195,35742.029,29761.643
08200832,Buckow Mitte,22983.637,23233.127,23404.607,0.0,0.0,0.0,47705.559,64670.919,60415.835999999996
08200833,Buckow Ost,14387.501,15123.417,14850.425,0.0,0.0,0.0,16544.226000000002,33930.0,29674.137
08300934,Gropiusstadt Nord-West,29525.281,28826.822,31177.130999999998,0.0,0.0,0.0,317.964,449.738,303.196
08300935,Gropiusstadt Süd-West,9683.117,9633.824,9453.707999999999,811.462,1025.441,878.176,146.485,591.173,560.017
08301036,Gropiusstadt Mitte,11166.611,9667.79,11573.944,4303.973,4897.323,2873.548,1538.6,1311.935,1967.725
08301037,Gropiusstadt Süd-Ost,12373.933,12832.773,12535.203,0.0,0.0,0.0,0.0,0.0,0.0
08401138,Goldhähnchenweg,4140.008,4223.433,4215.994,0.0,0.0,0.0,9380.114,11463.409,10560.470000000001
08401139,Vogelviertel Süd,26894.481,28188.658999999996,28303.674,11059.883,13024.477,11495.473,42857.221,41327.602,34826.37899999999
08401140,Vogelviertel Nord,3856.413,3962.544,4008.053,0.0,0.0,0.0,8646.119,9753.719,8370.168
08401241,Blumenviertel,14604.53,14794.71,14370.507,0.0,0.0,0.0,30436.923,35306.782,30308.574
08401242,Zittauer Straße,10474.106,11746.148,11341.967,0.0,0.0,0.0,22344.441,28187.874,24368.818
08401243,Alt-Rudow,48843.313,50731.618,68947.614,0.0,0.0,0.0,107649.356,127618.307,96421.915
08401244,Waßmannsdorfer Chaussee,13080.604,13937.91,13066.398,0.0,0.0,0.0,24460.524,28960.021,23858.051
08401245,Frauenviertel,5398.92,4946.136,4893.112,0.0,0.0,0.0,0.0,0.0,0.0
08401246,Waltersdorfer Chaussee Ost,12326.644,12987.501,12870.534,0.0,0.0,0.0,21273.09,28325.235,23813.072
09100101,Alt-Treptow,37578.216,37962.058,39103.198,40051.896,44661.038,37761.866,32869.267,50998.087,43596.314
09100202,Plänterwald West,6261.5830000000005,6260.507,6614.849,0.0,0.0,0.0,21799.314000000002,26996.686,24094.039
09100203,Plänterwald Ost,7686.458,7930.858,7388.032999999999,0.0,0.0,0.0,8959.25,10448.134,9857.112000000001
09100304,Baumschulenweg West,15133.130000000001,15442.624,15403.323,0.0,0.0,0.0,59948.301999999996,70366.175,62900.312
09100305,Baumschulenweg Ost,5081.787,5071.661,5005.624,0.0,0.0,0.0,12625.472,14200.543,12431.698
09100306,Späthsfelde,6670.089,6724.558,6378.464,0.0,0.0,0.0,15893.386,18841.412,16153.467
09100407,Johannisthal West,10970.971,11011.689,10846.238,0.0,0.0,0.0,20212.587,25224.355,23386.228
09100408,Johannisthal Ost,11366.728,11509.581,11341.93,0.0,0.0,0.0,15968.002999999999,18465.738999999998,17233.236
09100409,Landschaftspark Adlershof,10920.787,11269.011,10703.643,0.0,0.0,0.0,14964.523,17931.06,15510.775
09200510,Helmholtz-Kiez,14912.023,14943.627,15062.649000000001,3731.1890000000003,4088.505,1901.731,33442.051999999996,41281.257,36626.088
09200511,Griechischer Park,31796.618000000002,14299.107,14690.074,9877.960000000001,10940.266000000001,5621.114,60660.05,70860.149,63343.501000000004
09200512,Wuhlheide,12028.385,12431.268,12972.063,1504.257,1708.463,1512.776,17741.684999999998,22038.262000000002,14950.823
09200613,Bahnhof Schöneweide,21411.41,15899.917,15939.427,0.0,0.0,0.0,34236.704,38372.873,34670.712
09200614,Oberspree,4749.993,4908.947,4840.424,0.0,0.0,0.0,11552.837,15255.98,14671.127
09200715,Wista,6605.773,3679.5969999999998,3417.319,0.0,0.0,0.0,0.0,3364.25,2582.0130000000004
09200716,Dörpfeldstraße West,12501.633,11441.361,11719.483,1329.64,1550.157,1386.471,32280.112,38952.423,34647.082
09200717,Dörpfeldstraße Ost,26434.183999999997,26448.493,26613.305,4956.649,5989.312,4752.478999999999,41544.902,47237.658,42255.682
09200818,Spindlersfeld,4607.023,3942.426,4425.9400000000005,0.0,0.0,0.0,17096.912,22729.954999999998,20998.597999999998
09200819,Köllnische Vorstadt,15371.645999999999,15197.673,15730.886999999999,0.0,0.0,0.0,41310.795,49301.115,46108.067
09300920,Dorf Altglienicke,21599.324,20970.855,20041.103,0.0,0.0,0.0,55808.93,62621.581,54494.298
09300921,Preußen Siedlung,3872.998,3933.102,3816.026,0.0,0.0,0.0,17180.873,19989.381,17245.723
